"houjin_bangou","code","name","name_full","url"
"2011301017960","7972","信山社出版","信山社出版株式会社","https://www.shinzansha.co.jp"
"5010001023416","924751","ディスカヴァー・トゥエンティワン","株式会社ディスカヴァー・トゥエンティワン","https://d21.co.jp"
"5010001023416","88759","ディスカヴァー・トゥエンティワン","株式会社ディスカヴァー・トゥエンティワン","https://d21.co.jp"
"5010001023416","7993","ディスカヴァー・トゥエンティワン","株式会社ディスカヴァー・トゥエンティワン","https://d21.co.jp"
"2010001016182","7722","古今書院","株式会社古今書院","http://www.kokon.co.jp"
"7010001016161","7726","合同出版","合同出版株式会社","https://www.godo-shuppan.co.jp"
"5010001126219","7726","合同フォレスト","合同フォレスト株式会社","https://www.godo-forest.co.jp"
"1010401010604","7728","ゴルフダイジェスト社","株式会社ゴルフダイジェスト社","https://www.golfdigest.co.jp/digest/"
"4010501002853","7730","笠倉出版社","株式会社笠倉出版社","https://www.kasakura.co.jp"
"5011001006187","905699","教育画劇","株式会社教育画劇","https://www.kyouikugageki.co.jp"
"5011001006187","87692","教育画劇","株式会社教育画劇","https://www.kyouikugageki.co.jp"
"5011001006187","7746","教育画劇","株式会社教育画劇","https://www.kyouikugageki.co.jp"
"2010001002760","7747","コスミック出版","株式会社コスミック出版","https://www.cosmicpub.com"
"4140001010278","89238","BL出版","ビーエル出版株式会社","https://www.blg.co.jp/blp/n_index.jsp"
"4140001010278","7764","BL出版","ビーエル出版株式会社","https://www.blg.co.jp/blp/n_index.jsp"
"6011101057963","87287","宙出版","株式会社宙出版","https://ohzora.jp"
"6011101057963","7767","宙出版","株式会社宙出版","https://ohzora.jp"
"3011001103060","87366","ネコ・パブリッシング","カルチュア・エンタテインメント株式会社","https://www.neko.co.jp"
"3011001103060","7770","ネコ・パブリッシング","カルチュア・エンタテインメント株式会社","https://www.neko.co.jp"
"9013301005179","915567","心交社","株式会社心交社","http://www.shinko-sha.co.jp"
"9013301005179","88302","心交社","株式会社心交社","http://www.shinko-sha.co.jp"
"9013301005179","7781","心交社","株式会社心交社","http://www.shinko-sha.co.jp"
"9010001015525","906310","健学社","株式会社健学社","http://www.kengaku.com"
"9010001015525","7797","健学社","株式会社健学社","http://www.kengaku.com"
"2010001066376","89577","メイツ出版","株式会社メイツユニバーサルコンテンツ","https://www.mates-publishing.co.jp"
"2010001066376","7804","メイツ出版","株式会社メイツユニバーサルコンテンツ","https://www.mates-publishing.co.jp"
"4010701022833","87962","学研メディカル秀潤社","株式会社学研メディカル秀潤社","https://gakken-mesh.jp"
"4010701022833","7809","学研メディカル秀潤社","株式会社学研メディカル秀潤社","https://gakken-mesh.jp"
"6010001079754","900568","イースト・プレス","株式会社イースト・プレス","https://www.eastpress.co.jp"
"6010001079754","87257","イースト・プレス","株式会社イースト・プレス","https://www.eastpress.co.jp"
"6010001079754","7816","イースト・プレス","株式会社イースト・プレス","https://www.eastpress.co.jp"
"3011101009059","7837","思潮社","株式会社思潮社","http://www.shichosha.co.jp"
"2010001018451","7880","新読書社","株式会社新読書社","http://shindokusho.jp"
"5010001018705","7887","時事通信社","株式会社時事通信出版局","https://bookpub.jiji.com"
"8011101009054","7889","実務教育出版","株式会社実務教育出版","https://www.jitsumu.co.jp"
"7010001201184","7890","ジャパンタイムズ出版","株式会社ジャパンタイムズ出版","https://jtpublishing.co.jp"
"1010001020664","7906","青娥書房","株式会社青娥書房","http://www.manabook.jp/seigabook/"
"6010001020230","88076","駿台文庫","駿台文庫株式会社","https://www.sundaibunko.jp"
"6010001020230","7961","駿台文庫","駿台文庫株式会社","https://www.sundaibunko.jp"
"3010001152621","87724","海王社","株式会社海王社","http://www.gushnet.jp"
"3010001152621","7964","海王社","株式会社海王社","http://www.gushnet.jp"
"7010001018570","7976","集英社インターナショナル","株式会社集英社インターナショナル","http://www.shueisha-int.co.jp"
"9010001018924","88305","小学館集英社プロダクション","株式会社小学館集英社プロダクション",NA
"9010001018924","7968","小学館集英社プロダクション","株式会社小学館集英社プロダクション",NA
"8011001021778","7986","ホビージャパン","株式会社ホビージャパン","http://www.hobbyjapan.co.jp"
"4010001005456","88713","東信堂","株式会社東信堂","https://www.toshindo-pub.com"
"4010001005456","7989","東信堂","株式会社東信堂","https://www.toshindo-pub.com"
"7010001074457","901926","マッグガーデン","株式会社マッグガーデン",NA
"7010001074457","86127","マッグガーデン","株式会社マッグガーデン",NA
"7010001074457","8000","マッグガーデン","株式会社マッグガーデン",NA
"6010401023056","8207","日本能率協会マネジメントセンター","株式会社日本能率協会マネジメントセンター","https://www.jmam.co.jp"
"6010401023056","8005","日本能率協会マネジメントセンター","株式会社日本能率協会マネジメントセンター","https://www.jmam.co.jp"
"8010001034617","88166","ソーテック社","株式会社ソーテツク社","http://www.sotechsha.co.jp"
"8010001034617","8007","ソーテック社","株式会社ソーテツク社","http://www.sotechsha.co.jp"
"1010001003917","89176","水声社","株式会社水声社","http://www.suiseisha.net/main/"
"1010001003917","8010","水声社","株式会社水声社","http://www.suiseisha.net/main/"
"1013301016786","924937","彩図社","株式会社彩図社","https://www.saiz.co.jp"
"1013301016786","88392","彩図社","株式会社彩図社","https://www.saiz.co.jp"
"1013301016786","8013","彩図社","株式会社彩図社","https://www.saiz.co.jp"
"3011001063882","921132","サンクチュアリ出版","株式会社サンクチュアリ・パブリッシング","https://www.sanctuarybooks.jp"
"3011001063882","86113","サンクチュアリ出版","株式会社サンクチュアリ・パブリッシング","https://www.sanctuarybooks.jp"
"3011001063882","8014","サンクチュアリ出版","株式会社サンクチュアリ・パブリッシング","https://www.sanctuarybooks.jp"
"9011301013053","89490","パラダイム","株式会社パラダイム","http://www.parabook.co.jp"
"9011301013053","8015","パラダイム","株式会社パラダイム","http://www.parabook.co.jp"
"7013301008646","8087","東京美術","株式会社東京美術","https://www.tokyo-bijutsu.co.jp"
"7013301008646","8017","東京美術","株式会社東京美術","https://www.tokyo-bijutsu.co.jp"
"3011101001718","8022","イカロス出版","イカロス出版株式会社","https://www.ikaros.jp"
"4011001064517","89369","ビー・エヌ・エヌ","株式会社ビー・エヌ・エヌ","http://www.bnn.co.jp"
"4011001064517","86100","ビー・エヌ・エヌ","株式会社ビー・エヌ・エヌ","http://www.bnn.co.jp"
"4011001064517","8025","ビー・エヌ・エヌ","株式会社ビー・エヌ・エヌ","http://www.bnn.co.jp"
"2010001050363","8051","千倉書房","株式会社千倉書房","https://www.chikura.co.jp"
"3010001004905","8054","チャイルド本社","株式会社チャイルド本社","https://www.childbook.co.jp"
"2010001050215","8055","中央公論美術出版","株式会社中央公論美術出版","https://www.chukobi.co.jp"
"1200001003377","8058","中央法規出版","中央法規出版株式会社","https://www.chuohoki.co.jp"
"5130001022769","623","ミネルヴァ書房","株式会社ミネルヴア書房","https://www.minervashobo.co.jp"
"7010001021285","88337","ソシム","ソシム株式会社","http://www.socym.co.jp"
"7010001021285","8026","ソシム","ソシム株式会社","http://www.socym.co.jp"
"3010001031775","946398","羊土社","株式会社羊土社","https://www.yodosha.co.jp"
"3010001031775","89706","羊土社","株式会社羊土社","https://www.yodosha.co.jp"
"3010001031775","7581","羊土社","株式会社羊土社","https://www.yodosha.co.jp"
"4010701019557","87188","NTT出版","エヌ・ティ・ティ出版株式会社","https://www.nttpub.co.jp/index.html"
"4010701019557","7571","NTT出版","エヌ・ティ・ティ出版株式会社","https://www.nttpub.co.jp/index.html"
"3110001002361","903111","C&R研究所","株式会社シーアンドアール研究所","https://www.c-r.com"
"3110001002361","86354","C&R研究所","株式会社シーアンドアール研究所","https://www.c-r.com"
"3010001019011","7853","裳華房","株式会社裳華房","https://www.shokabo.co.jp"
"5010001001751","87361","学術図書出版社","株式会社学術図書出版社","https://www.gakujutsu.co.jp"
"5010001001751","7806","学術図書出版社","株式会社学術図書出版社","https://www.gakujutsu.co.jp"
"3011101037266","7649","近代科学社","株式会社近代科学社","https://www.kindaikagaku.co.jp"
"1010001001813","7601","柏書房","柏書房株式会社","http://www.kashiwashobo.co.jp"
"2013301006142","916157","すばる舎","株式会社すばる舎","https://www.subarusya.jp"
"2013301006142","88399","すばる舎","株式会社すばる舎","https://www.subarusya.jp"
"2013301006142","7991","すばる舎","株式会社すばる舎","https://www.subarusya.jp"
"9130001004581","7628","北大路書房","株式会社北大路書房","https://www.kitaohji.com"
"3011101037266","7649","近代科学社","株式会社近代科学社","https://www.kindaikagaku.co.jp"
"2010001002471","7679","建帛社","株式会社建帛社","https://www.kenpakusha.co.jp"
"7011001048310","87470","現代企画室","株式会社現代企画室","http://www.jca.apc.org/gendai/"
"7011001048310","7738","現代企画室","株式会社現代企画室","http://www.jca.apc.org/gendai/"
"6011101012547","88641","辰巳出版","辰巳出版株式会社","https://tg-net.co.jp"
"6011101012547","7778","辰巳出版","辰巳出版株式会社","https://tg-net.co.jp"
"9010001032850","7849","日本医事新報社","株式会社日本醫事新報社","https://www.jmedj.co.jp"
"7010001074218","7857","商事法務","株式会社商事法務","https://www.shojihomu.co.jp"
"5010001020669","7872","青弓社","株式会社青弓社","https://www.seikyusha.co.jp"
"3010001003527","7877","新泉社","株式会社新泉社","https://www.shinsensha.com"
"6010001020817","7916","西東社","株式会社西東社","https://www.seitosha.co.jp"
"8011101048457","89684","IBCパブリッシング","IBCパブリッシング株式会社","https://ibcpub.co.jp"
"8011101048457","7946","IBCパブリッシング","IBCパブリッシング株式会社","https://ibcpub.co.jp"
"5011101009148","7948","新評論","株式会社新評論","https://www.shinhyoron.co.jp"
NA,"7895","女子栄養大学出版部",NA,"https://eiyo21.com"
"4010601013197","7911","星和書店","株式会社星和書店","http://seiwa-pb.co.jp"
"2010001023179","8071","帝国書院","株式会社帝国書院","https://www.teikokushoin.co.jp"
"7010001005222","8079","東京化学同人","株式会社東京化学同人","http://www.tkd-pbl.com"
"3011101014265","8103","同文書院","株式会社同文書院","https://www.dobun.co.jp"
"9010001004899","8113","汐文社","株式会社汐文社","https://www.choubunsha.com"
"3010001082934","88482","太郎次郎社エディタス","株式会社太郎次郎社エディタス","http://www.tarojiro.co.jp"
"3010001082934","8118","太郎次郎社エディタス","株式会社太郎次郎社エディタス","http://www.tarojiro.co.jp"
"3130001006609","8122","昭和堂","株式会社昭和堂","http://www.showado-kyoto.jp"
"5011101012630","88481","たま出版","株式会社たま出版","http://tamabook.com"
"5011101012630","8127","たま出版","株式会社たま出版","http://tamabook.com"
"3010001092909","8130","大洋図書","株式会社大洋図書","https://bs-garden.com"
"8011001019186","938650","BABジャパン","株式会社ビー・エー・ビー・ジャパン","https://www.bab.co.jp"
"8011001019186","89422","BABジャパン","株式会社ビー・エー・ビー・ジャパン","https://www.bab.co.jp"
"8011001019186","86220","BABジャパン","株式会社ビー・エー・ビー・ジャパン","https://www.bab.co.jp"
"8011001019186","8142","BABジャパン","株式会社ビー・エー・ビー・ジャパン","https://www.bab.co.jp"
"2120001009299","7560","英俊社","株式会社英俊社","https://www.eisyun.jp"
"2120001009299","8154","英俊社","株式会社英俊社","https://www.eisyun.jp"
"5010001017153","87919","三交社","株式会社三交社","https://www.san24.co.jp"
"5010001017153","8155","三交社","株式会社三交社","https://www.san24.co.jp"
"4010001025248","8163","ナツメ社","株式会社ナツメ社","https://www.natsume.co.jp"
"2010801009278","8169","日外アソシエーツ","日外アソシエーツ株式会社","https://www.nichigai.co.jp"
NA,"8184","日本キリスト教団出版局",NA,"https://bp-uccj.jp"
"1010001033088","8188","日本経済評論社","株式会社日本経済評論社","http://www.nikkeihyo.co.jp"
"6011301005433","8208","日本標準","株式会社日本標準","https://www.nipponhyojun.co.jp"
"4010701003206","906282","幸福の科学出版","幸福の科学出版株式会社","https://www.irhpress.co.jp"
"4010701003206","87688","幸福の科学出版","幸福の科学出版株式会社","https://www.irhpress.co.jp"
"4010701003206","86395","幸福の科学出版","幸福の科学出版株式会社","https://www.irhpress.co.jp"
"4010701003206","8233","幸福の科学出版","幸福の科学出版株式会社","https://www.irhpress.co.jp"
"4011001072882","906866","オーバーラップ","株式会社オーバーラップ","https://over-lap.co.jp"
"4011001072882","86554","オーバーラップ","株式会社オーバーラップ","https://over-lap.co.jp"
"4011001072882","8240","オーバーラップ","株式会社オーバーラップ","https://over-lap.co.jp"
"5011101017662","938238","ぱる出版","株式会社ぱる出版","https://www.pal-pub.jp"
"5011101017662","89386","ぱる出版","株式会社ぱる出版","https://www.pal-pub.jp"
"5011101017662","8272","ぱる出版","株式会社ぱる出版","https://www.pal-pub.jp"
"1011101060518","8284","ビジネス社","株式会社ビジネス社","https://www.business-sha.co.jp"
"1260001011820","8288","ベネッセコーポレーション","株式会社ベネッセコーポレーション","https://www.benesse.co.jp"
"3010001117211","8296","フランス書院","株式会社フランス書院","https://www.france.jp"
"9011101018624","8309","文眞堂","株式会社文眞堂","http://www.bunshin-do.co.jp"
"9011001030927","89524","みくに出版","株式会社みくに出版","http://www.mikuni-webshop.com"
"9011001030927","8403","みくに出版","株式会社みくに出版","http://www.mikuni-webshop.com"
"8120001170657","89573","メディカ出版","株式会社メディカ出版","https://www.medica.co.jp"
"8120001170657","8404","メディカ出版","株式会社メディカ出版","https://www.medica.co.jp"
"5011001008547","7819","サイエンス社","株式会社サイエンス社","https://www.saiensu.co.jp"
"7010001000933","7536","内田老鶴圃","株式会社内田老鶴圃","http://www.rokakuho.co.jp"
"6013301031129","7562","パイ インターナショナル","株式会社パイインターナショナル","https://pie.co.jp"
"5010001013895","7584","角川春樹事務所","株式会社角川春樹事務所","http://www.kadokawaharuki.co.jp"
"8010001014016","7599","風間書房","株式会社風間書房","https://www.kazamashobo.co.jp"
"3010001001877","7608","金子書房","株式会社金子書房","https://www.kanekoshobo.co.jp"
"4010001013830","7614","学苑社","株式会社学苑社","https://www.gakuensha.co.jp"
"9013201001369","7620","学文社","株式会社学文社","https://www.gakubunsha.com"
"4011201001443","7659","久保書店","株式会社久保書店","http://www.kuboama.com/"
"3010001014747","7629","汲古書院","株式会社汲古書院","http://www.kyuko.asia"
"1011101032062","7631","サンマーク出版","株式会社サンマーク出版","https://www.sunmark.co.jp"
"6010001014793","7630","求龍堂","株式会社求龍堂","https://www.kyuryudo.co.jp"
"4010001015554","7683","玄光社","株式会社玄光社","http://www.genkosha.co.jp"
"6010001187409","7698","潮書房光人新社","株式会社潮書房光人新社","http://www.kojinsha.co.jp"
"1130001000720","7710","晃洋書房","株式会社晃洋書房","http://www.koyoshobo.co.jp"
"1010001016299","7711","高陵社書店","株式会社高陵社書店","https://koryosha.com"
"3120001054947","87576","くもん出版","株式会社くもん出版","https://www.kumonshuppan.com"
"3120001054947","7743","くもん出版","株式会社くもん出版","https://www.kumonshuppan.com"
"5011301002324","905980","皓星社","株式会社皓星社","https://www.libro-koseisha.co.jp"
"5011301002324","7744","皓星社","株式会社皓星社","https://www.libro-koseisha.co.jp"
"1010001018394","7753","新紀元社","株式会社新紀元社","http://www.shinkigensha.co.jp"
"6011101036744","89826","早稲田教育出版","株式会社早稲田ビジネスサービス","https://www.waseda.gr.jp"
"6011101036744","7766","早稲田教育出版","株式会社早稲田ビジネスサービス","https://www.waseda.gr.jp"
"4011001005834","87999","河合出版","株式会社河合出版","http://www.kawai-publishing.jp"
"4011001005834","87725","河合出版","株式会社河合出版","http://www.kawai-publishing.jp"
"4011001005834","7772","河合出版","株式会社河合出版","http://www.kawai-publishing.jp"
"4010001016866","7780","小学館クリエイティブ","株式会社小学館クリエイティブ","https://www.shogakukan-cr.co.jp"
"3130001002756","7803","かもがわ出版","株式会社かもがわ出版","http://www.kamogawa.co.jp"
"7010001029007","7807","本の泉社","株式会社本の泉社","https://honnoizumi.co.jp"
"3010001067712","7810","ネットスクール出版","ネットスクール株式会社","https://www.net-school.jp"
"1012402012380","89402","ふらんす堂","有限会社ふらんす堂","http://furansudo.com"
"1012402012380","7814","ふらんす堂","有限会社ふらんす堂","http://furansudo.com"
"5010001123307","7825","産学社","株式会社産学社","http://sangakusha.jp"
"3100001001224","7840","信濃毎日新聞社","信濃毎日新聞株式会社","https://shinmai-books.com"
"3010001018921","7859","少年画報社","株式会社少年画報社","https://www.shonengahosha.co.jp"
"2010001019086","7878","診断と治療社","株式会社診断と治療社","http://www.shindan.co.jp"
"3010401041317","930795","SBクリエイティブ","SBクリエイティブ株式会社","https://www.sbcr.jp"
"3010401041317","89052","SBクリエイティブ","SBクリエイティブ株式会社","https://www.sbcr.jp"
"3010401041317","7973","SBクリエイティブ","SBクリエイティブ株式会社","https://www.sbcr.jp"
"3010401041317","8156","SBクリエイティブ","SBクリエイティブ株式会社","https://www.sbcr.jp"
"2010401008977","7664","慶應義塾大学出版会","慶應義塾大学出版会株式会社","https://www.keio-up.co.jp/np/index.do"
"9130001006677","7907","世界思想社","株式会社世界思想社教学社","https://sekaishisosha.jp"
"1011601003570","7917","青土社","株式会社青土社","http://www.seidosha.co.jp"
"5011001012276","7926","青林堂","株式会社青林堂","https://www.garo.co.jp"
"7013301026870","7942","草思社","株式会社草思社","https://www.soshisha.com"
"2010001003775","7965","照林社","株式会社照林社","https://www.shorinsha.co.jp"
"6013301005529","88054","自由現代社","株式会社自由現代社","http://www.j-gendai.co.jp"
"6013301005529","7982","自由現代社","株式会社自由現代社","http://www.j-gendai.co.jp"
"5290005000846","87378","九州大学出版会","一般財団法人九州大学出版会","https://kup.or.jp"
"5290005000846","7985","九州大学出版会","一般財団法人九州大学出版会","https://kup.or.jp"
"5010001017483","88202","彩流社","株式会社彩流社","https://www.sairyusha.co.jp"
"5010001017483","7791","彩流社","株式会社彩流社","https://www.sairyusha.co.jp"
"5290005000846","87378","九州大学出版会","一般財団法人九州大学出版会","https://kup.or.jp"
"5290005000846","7985","九州大学出版会","一般財団法人九州大学出版会","https://kup.or.jp"
"1010001041702","906650","キルタイムコミュニケーション","株式会社キルタイムコミュニケーション","https://ktcom.jp/"
"1010001041702","86032","キルタイムコミュニケーション","株式会社キルタイムコミュニケーション","https://ktcom.jp/"
"1010001041702","7992","キルタイムコミュニケーション","株式会社キルタイムコミュニケーション","https://ktcom.jp/"
"1010001002596","906464","講談社サイエンティフィク","株式会社講談社サイエンテイフイク","https://www.kspub.co.jp/index.html"
"3010901006843","8028","大成出版社","株式会社大成出版社","https://www.taisei-shuppan.co.jp"
"5010401085246","8030","アース・スターエンターテイメント","株式会社アース・スターエンターテイメント","https://www.earthstar.jp"
"4010001022501","8038","田畑書店","株式会社田畑書店","http://tabatashoten.co.jp"
"7010001004422","8047","大和出版","株式会社大和出版","https://daiwashuppan.com"
"5010005002969","8065","経済産業調査会","一般財団法人経済産業調査会","http://www.chosakai.or.jp"
"9010001050555","8067","築地書館","築地書館株式会社","http://www.tsukiji-shokan.co.jp"
"2010001189152","8069","つちや書店","株式会社つちや書店","http://tsuchiyashoten.co.jp"
NA,"8073","天理教道友社",NA,"https://doyusha.jp"
"5011101013125","88670","筑波書房","株式会社筑波書房","http://www.tsukuba-shobo.co.jp"
"5011101013125","8119","筑波書房","株式会社筑波書房","http://www.tsukuba-shobo.co.jp"
"2010701009444","89528","光村図書出版","光村図書出版株式会社","https://www.mitsumura-tosho.co.jp"
"2010701009444","8138","光村図書出版","光村図書出版株式会社","https://www.mitsumura-tosho.co.jp"
"2130005005896","87698","京都大学学術出版会","一般社団法人京都大学学術出版会","https://www.kyoto-up.or.jp"
"2130005005896","8140","京都大学学術出版会","一般社団法人京都大学学術出版会","https://www.kyoto-up.or.jp"
"5013201006628","8080","東京学参","東京学参株式会社","https://www.gakusan.co.jp"
"5013201006628","8141","東京学参","東京学参株式会社","https://www.gakusan.co.jp"
"2180005014612","8158","名古屋大学出版会","一般財団法人名古屋大学出版会","https://www.unp.or.jp"
"9130001006966","8160","永末書店","株式会社永末書店","https://www.nagasueshoten.co.jp"
"8290001009392","8167","西日本新聞社","株式会社西日本新聞社","https://c.nishinippon.co.jp"
"4010002013103","931262","梨の木舎","有限会社梨の木舎","https://www.nashinoki-sha.com"
"4010002013103","8166","梨の木舎","有限会社梨の木舎","https://www.nashinoki-sha.com"
"8011001017132","8171","日科技連出版社","株式会社日科技連出版社","https://www.juse-p.co.jp"
"8013301009172","8178","日本加除出版","日本加除出版株式会社","https://www.kajo.co.jp"
"3011001017566","8180","日本看護協会出版会","株式会社日本看護協会出版会","http://www.jnapc.co.jp"
"5010005011714","8185","経団連出版","一般社団法人経団連事業サービス","https://www.keidanren-jigyoservice.or.jp"
"2010001005805","8190","日本工業出版","日本工業出版株式会社","https://www.nikko-pb.co.jp"
"8010001095535","938669","ひつじ書房","株式会社ひつじ書房","https://www.hituzi.co.jp"
"8010001095535","89476","ひつじ書房","株式会社ひつじ書房","https://www.hituzi.co.jp"
"8010001095535","8234","ひつじ書房","株式会社ひつじ書房","https://www.hituzi.co.jp"
"3010002033011","916037","三和書籍","三和書籍有限会社","https://sanwa-co.com"
"3010002033011","86251","三和書籍","三和書籍有限会社","https://sanwa-co.com"
"3010002033011","86740","三和書籍","三和書籍有限会社","https://sanwa-co.com"
"3010002033011","8239","三和書籍","三和書籍有限会社","https://sanwa-co.com"
"5010001026897","8269","白揚社","株式会社白揚社","https://www.hakuyo-sha.co.jp"
"3010001027550","8282","評言社","株式会社評言社","https://www.hyogensha.co.jp"
"8010001027281","8283","ビジネス教育出版社","株式会社ビジネス教育出版社","https://www.bks.co.jp"
"1010001006969","8295","芙蓉書房出版","株式会社芙蓉書房出版","http://www.fuyoshobo.co.jp"
"3010001006851","8306","文光堂","株式会社文光堂","https://www.bunkodo.co.jp/index.html"
"4130001018735","8313","法藏館","株式会社法藏館","https://pub.hozokan.co.jp"
"6010001007070","8315","ぺりかん社","株式会社ぺりかん社","http://www.perikansha.co.jp"
"8180002053938","8331","風媒社","有限会社風媒社","http://www.fubaisha.com"
"8010401077026","8334","グローバルゴルフメディアグループ株式会社","グローバルゴルフメディアグループ株式会社","https://ggmg.golf"
"3010001070229","8340","福音館書店","株式会社福音館書店","https://www.fukuinkan.co.jp"
"4010001029141","8342","ホーム社","株式会社ホーム社","https://www.homesha.co.jp"
"8010001028288","89239","ブティック社","株式会社ブティック社","https://www.boutique-sha.co.jp"
"8010001028288","8347","ブティック社","株式会社ブティック社","https://www.boutique-sha.co.jp"
"7010001029634","8373","マール社","株式会社マール社","https://www.maar.com"
"1010001007273","8376","マキノ出版","株式会社マキノ出版","https://www.makino-g.jp"
"9010001029896","8378","マネジメント社","株式会社マネジメント社","https://mgt-pb.co.jp"
"7130001005524","8381","光村推古書院","光村推古書院株式会社","http://www.mitsumura-suiko.co.jp"
"8010001031250","8406","八木書店","株式会社八木書店ホールディングス","https://company.books-yagi.co.jp"
"8010001031283","8407","じほう","株式会社じほう","https://www.jiho.co.jp"
"3011201005528","8410","矢野経済研究所","株式会社矢野経済研究所","https://www.yano.co.jp"
"5010001008078","8420","有信堂高文社","株式会社有信堂高文社","http://www.yushindo.co.jp"
"3010001003824","8451","旬報社","株式会社旬報社","https://www.junposha.com"
"4011101022993","8454","ロングセラーズ","株式会社ロングセラーズ","https://kklong.co.jp"
"1010001032081","8456","立東舎","株式会社リットーミュージック","http://rittorsha.jp"
"1010001032081","8456","リットーミュージック","株式会社リットーミュージック","https://www.rittor-music.co.jp"
"7010002015682","8460","論創社","有限会社論創社","https://ronso.co.jp"
"3011101022508","8465","ワールド・フォト・プレス","株式会社ワールド・フオト・プレス","http://www.wpp.co.jp"
"7011701004273","8137","スターツ出版","スターツ出版株式会社","https://starts-pub.jp"
"2013301011522","8292","婦人之友社","株式会社婦人之友社","https://www.fujinnotomo.co.jp"
"9011101018434","8299","文一総合出版","株式会社文一総合出版","https://www.bun-ichi.co.jp"
"2430005004356","8329","北海道大学出版会","一般社団法人北海道大学出版会","http://www.hup.gr.jp"
"8010001072492","8334","プレジデント社","株式会社プレジデント社","https://www.president.co.jp"
"6011001059655","8354","復刊ドットコム","株式会社復刊ドットコム","https://www.fukkan.com"
"4010001117210","8379","三笠書房","株式会社三笠書房","https://www.mikasashobo.co.jp/c/"
"6010001057652","89578","マガジンハウス","株式会社マガジンハウス","https://magazineworld.jp"
"6010001057652","8387","マガジンハウス","株式会社マガジンハウス","https://magazineworld.jp"
"1010001031273","8429","八千代出版","八千代出版株式会社","http://www.yachiyo-net.co.jp"
"2010001031446","89668","ゆまに書房","株式会社ゆまに書房","https://www.yumani.co.jp/np/index.html"
"2010001031446","89714","ゆまに書房","株式会社ゆまに書房","https://www.yumani.co.jp/np/index.html"
"2010001031446","8433","ゆまに書房","株式会社ゆまに書房","https://www.yumani.co.jp/np/index.html"
"4011002021145","8441","雷鳥社","有限会社雷鳥社","http://www.raichosha.co.jp"
"9010001032000","8446","理工図書","理工図書株式会社","https://www.rikohtosho.co.jp"
"2010001093321","8449","東京リーガルマインド","株式会社東京リーガルマインド","https://www.lec-jp.com"
"9010001032479","8450","労働教育センター","株式会社労働教育センター","https://www.rks.co.jp"
"7011301016652","8458","リイド社","株式会社リイド社","https://www.leed.co.jp"
"9011001064495","8459","フィルムアート社","株式会社フィルムアート社","http://filmart.co.jp"
"3140001070827","8463","鹿砦社","株式会社鹿砦社","https://www.rokusaisha.com/index.php"
"7011101004246","900900","オライリー・ジャパン","株式会社オライリー・ジャパン","https://www.oreilly.co.jp/index.shtml"
"7011101004246","87311","オライリー・ジャパン","株式会社オライリー・ジャパン","https://www.oreilly.co.jp/index.shtml"
"7011101004246","8144","オライリー・ジャパン","株式会社オライリー・ジャパン","https://www.oreilly.co.jp/index.shtml"
"6011101043229","915673","翔泳社","株式会社翔泳社","https://www.shoeisha.co.jp"
"6011101043229","88135","翔泳社","株式会社翔泳社","https://www.shoeisha.co.jp"
"6011101043229","7981","翔泳社","株式会社翔泳社","https://www.shoeisha.co.jp"
"9010001170808","89563","マイナビ出版","株式会社マイナビ出版","https://pub.mynavi.jp"
"9010001170808","8399","マイナビ出版","株式会社マイナビ出版","https://pub.mynavi.jp"
"3010001022246","88651","TAC出版","TAC株式会社 出版事業部","https://shuppan.tac-school.co.jp"
"3010001022246","88587","TAC出版","TAC株式会社 出版事業部","https://shuppan.tac-school.co.jp"
"3010001022246","8132","TAC出版","TAC株式会社 出版事業部","https://shuppan.tac-school.co.jp"
"3010001022246","300","TAC出版","TAC株式会社 出版事業部","https://shuppan.tac-school.co.jp"
"3011101038867","921066","一迅社","株式会社一迅社","https://www.ichijinsha.co.jp"
"3011101038867","7580","一迅社","株式会社一迅社","https://www.ichijinsha.co.jp"
"1010401013986","87966","秀和システム","株式会社秀和システム","http://www.shuwasystem.co.jp"
"1010401013986","7980","秀和システム","株式会社秀和システム","http://www.shuwasystem.co.jp"
"9011501018281","907239","ころから","ころから株式会社","http://korocolor.com"
"8010001007119","8322","芳文社","株式会社芳文社","https://houbunsha.co.jp/"
"4010001089532","8211","ぶんか社","株式会社ぶんか社","https://www.bunkasha.co.jp"
"2011001024670","8470","ワニブックス","株式会社ワニブックス","https://www.wani.co.jp"
"2011002007534","8946","大法輪閣","有限会社大法輪閣","https://www.daihorin-kaku.com"
"8010001126728","84714","早稲田経営出版","株式会社早稲田経営出版","http://www.waseda-mp.com"
"4011101018199","86494","白夜書房","株式会社白夜書房","http://www.byakuya-shobo.co.jp"
NA,"9900135","_ハーパーコリンズジャパン",NA,NA
"5010401087309","905073","文響社","株式会社文響社","https://bunkyosha.com"
"5010401087309","86651","文響社","株式会社文響社","https://bunkyosha.com"
"9011101032864","902577","大誠社","株式会社大誠社","http://taiseisha.jp"
"9011101032864","904835","大誠社","株式会社大誠社","http://taiseisha.jp"
"9011101032864","86518","大誠社","株式会社大誠社","http://taiseisha.jp"
"9080101006434","939149","Z会編集部","株式会社Ｚ会","https://www.zkai.co.jp/books/"
"9080101006434","86290","Z会編集部","株式会社Ｚ会","https://www.zkai.co.jp/books/"
"9080101006434","901749","Z会","株式会社Ｚ会","https://www.zkai.co.jp/books/"
